a,b,c,loss
600.0,0.525,0.051000000000000004,636338962432.0
600.0,0.525,0.052000000000000005,632466898944.0
600.0,0.525,0.053,635080146944.0
600.0,0.525,0.054,633328173056.0
600.0,0.525,0.055,633299861504.0
600.0,0.525,0.056,631239344128.0
600.0,0.525,0.057,628188905472.0
600.0,0.525,0.058,628983857152.0
600.0,0.525,0.059000000000000004,630145155072.0
600.0,0.525,0.06,627314458624.0
600.0,0.525,0.061,630042198016.0
600.0,0.525,0.062,627365773312.0
600.0,0.525,0.063,628257259520.0
600.0,0.525,0.064,627779436544.0
600.0,0.525,0.065,628209745920.0
600.0,0.525,0.066,629054832640.0
600.0,0.525,0.067,630332653568.0
600.0,0.525,0.068,629896511488.0
600.0,0.525,0.069,633178816512.0
600.0,0.525,0.07,632740184064.0
600.0,0.525,0.07100000000000001,632318328832.0
600.0,0.525,0.07200000000000001,631319691264.0
600.0,0.525,0.073,629644132352.0
600.0,0.525,0.074,632413290496.0
600.0,0.525,0.075,632323833856.0
600.0,0.525,0.076,630443802624.0
600.0,0.525,0.077,628804747264.0
600.0,0.525,0.078,630843179008.0
600.0,0.525,0.079,629887008768.0
600.0,0.525,0.08,625827577856.0
600.0,0.525,0.081,623716401152.0
600.0,0.525,0.082,627114508288.0
600.0,0.525,0.083,628048134144.0
600.0,0.525,0.084,628000948224.0
600.0,0.525,0.085,631162011648.0
600.0,0.525,0.08600000000000001,622920466432.0
600.0,0.525,0.08700000000000001,628979204096.0
600.0,0.525,0.088,627271073792.0
600.0,0.525,0.089,623577923584.0
600.0,0.525,0.09,627850346496.0
600.0,0.525,0.091,626603065344.0
600.0,0.525,0.092,626328535040.0
600.0,0.525,0.093,626501550080.0
600.0,0.525,0.094,628840529920.0
600.0,0.525,0.095,630898098176.0
600.0,0.525,0.096,632884756480.0
600.0,0.525,0.097,630959177728.0
600.0,0.525,0.098,631590551552.0
600.0,0.525,0.099,631968956416.0
600.0,0.525,0.1,633003638784.0
700.0,0.525,0.0,907722489856.0
700.0,0.525,0.001,908168200192.0
700.0,0.525,0.002,905342550016.0
